1, ocean, minecraft:ocean, MONSTER, minecraft:spider, 80, 4, 4
13176, plains, byg:wooded_red_rock_mountains, AMBIENT, alexsmobs:cockroach, 10, 5, 5
13177, plains, byg:wooded_red_rock_mountains, pvj_ambient, projectvibrantjourneys:fly, 15, 1, 3
13178, plains, byg:wooded_red_rock_mountains, pvj_ambient, projectvibrantjourneys:snail, 30, 1, 3
13179, plains, byg:wooded_red_rock_mountains, pvj_ambient, projectvibrantjourneys:slug, 25, 1, 3
13180, plains, byg:wooded_red_rock_mountains, pvj_ambient, projectvibrantjourneys:small_spider, 10, 1, 1
13181, plains, byg:wooded_red_rock_mountains, pvj_water_ambient, projectvibrantjourneys:clam, 10, 1, 3
13182, plains, byg:wooded_red_rock_mountains, pvj_night_ambient, projectvibrantjourneys:firefly, 30, 1, 5
13183, plains, byg:wooded_red_rock_mountains, pvj_night_ambient, projectvibrantjourneys:night_bat, 10, 1, 3
13184, forest, byg:seasonal_birch_forest_hills, MONSTER, minecraft:spider, 80, 4, 4
13185, forest, byg:seasonal_birch_forest_hills, MONSTER, minecraft:zombie, 80, 4, 4
13186, forest, byg:seasonal_birch_forest_hills, MONSTER, minecraft:zombie_villager, 10, 1, 1
13187, forest, byg:seasonal_birch_forest_hills, MONSTER, minecraft:skeleton, 80, 4, 4
13188, forest, byg:seasonal_birch_forest_hills, MONSTER, minecraft:creeper, 80, 4, 4
13189, forest, byg:seasonal_birch_forest_hills, MONSTER, minecraft:slime, 80, 4, 4
13190, forest, byg:seasonal_birch_forest_hills, MONSTER, minecraft:enderman, 5, 1, 4
13191, forest, byg:seasonal_birch_forest_hills, MONSTER, minecraft:witch, 5, 1, 1
13192, forest, byg:seasonal_birch_forest_hills, MONSTER, mowziesmobs:grottol, 10, 1, 1
13193, forest, byg:seasonal_birch_forest_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
13194, forest, byg:seasonal_birch_forest_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
13195, forest, byg:seasonal_birch_forest_hills, MONSTER, mowziesmobs:grottol, 10, 1, 1
13196, forest, byg:seasonal_birch_forest_hills, CREATURE, minecraft:sheep, 12, 4, 4
13197, forest, byg:seasonal_birch_forest_hills, CREATURE, minecraft:pig, 10, 4, 4
13198, forest, byg:seasonal_birch_forest_hills, CREATURE, minecraft:chicken, 10, 4, 4
13199, forest, byg:seasonal_birch_forest_hills, CREATURE, minecraft:cow, 10, 4, 4
13200, forest, byg:seasonal_birch_forest_hills, CREATURE, minecraft:wolf, 10, 4, 4
13201, forest, byg:seasonal_birch_forest_hills, CREATURE, exoticbirds:bluejay, 12, 2, 5
13202, forest, byg:seasonal_birch_forest_hills, CREATURE, exoticbirds:cardinal, 12, 2, 5
13203, forest, byg:seasonal_birch_forest_hills, CREATURE, exoticbirds:robin, 12, 2, 5
13204, forest, byg:seasonal_birch_forest_hills, CREATURE, exoticbirds:magpie, 12, 2, 5
13205, forest, byg:seasonal_birch_forest_hills, CREATURE, exoticbirds:owl, 10, 2, 5
13206, forest, byg:seasonal_birch_forest_hills, CREATURE, exoticbirds:woodpecker, 12, 2, 5
13207, forest, byg:seasonal_birch_forest_hills, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
13208, forest, byg:seasonal_birch_forest_hills, CREATURE, alexsmobs:raccoon, 10, 2, 4
13209, forest, byg:seasonal_birch_forest_hills, CREATURE, alexsmobs:crow, 10, 3, 5
13210, forest, byg:seasonal_birch_forest_hills, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
13211, forest, byg:seasonal_birch_forest_hills, CREATURE, alexsmobs:raccoon, 10, 2, 4
13212, forest, byg:seasonal_birch_forest_hills, CREATURE, alexsmobs:crow, 10, 3, 5
13213, forest, byg:seasonal_birch_forest_hills, AMBIENT, minecraft:bat, 10, 8, 8
13214, forest, byg:seasonal_birch_forest_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
13215, forest, byg:seasonal_birch_forest_hills, AMBIENT, alexsmobs:cockroach, 10, 5, 5
13216, forest, byg:seasonal_birch_forest_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
13217, forest, byg:seasonal_birch_forest_hills, AMBIENT, alexsmobs:cockroach, 10, 5, 5
13218, forest, byg:seasonal_birch_forest_hills, pvj_ambient, projectvibrantjourneys:fly, 15, 1, 3
13219, forest, byg:seasonal_birch_forest_hills, pvj_ambient, projectvibrantjourneys:snail, 30, 1, 3
13220, forest, byg:seasonal_birch_forest_hills, pvj_ambient, projectvibrantjourneys:slug, 25, 1, 3
13221, forest, byg:seasonal_birch_forest_hills, pvj_ambient, projectvibrantjourneys:small_spider, 10, 1, 1
13222, forest, byg:seasonal_birch_forest_hills, pvj_water_ambient, projectvibrantjourneys:clam, 10, 1, 3
13223, forest, byg:seasonal_birch_forest_hills, pvj_night_ambient, projectvibrantjourneys:firefly, 30, 1, 5
13224, forest, byg:seasonal_birch_forest_hills, pvj_night_ambient, projectvibrantjourneys:night_bat, 10, 1, 3
13225, forest, byg:seasonal_deciduous_forest_hills, MONSTER, minecraft:spider, 80, 4, 4
13226, forest, byg:seasonal_deciduous_forest_hills, MONSTER, minecraft:zombie, 80, 4, 4
13227, forest, byg:seasonal_deciduous_forest_hills, MONSTER, minecraft:zombie_villager, 10, 1, 1
13228, forest, byg:seasonal_deciduous_forest_hills, MONSTER, minecraft:skeleton, 80, 4, 4
13229, forest, byg:seasonal_deciduous_forest_hills, MONSTER, minecraft:creeper, 80, 4, 4
13230, forest, byg:seasonal_deciduous_forest_hills, MONSTER, minecraft:slime, 80, 4, 4
13231, forest, byg:seasonal_deciduous_forest_hills, MONSTER, minecraft:enderman, 5, 1, 4
13232, forest, byg:seasonal_deciduous_forest_hills, MONSTER, minecraft:witch, 5, 1, 1
13233, forest, byg:seasonal_deciduous_forest_hills, MONSTER, mowziesmobs:grottol, 10, 1, 1
13234, forest, byg:seasonal_deciduous_forest_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
13235, forest, byg:seasonal_deciduous_forest_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
13236, forest, byg:seasonal_deciduous_forest_hills, MONSTER, mowziesmobs:grottol, 10, 1, 1
13237, forest, byg:seasonal_deciduous_forest_hills, CREATURE, minecraft:sheep, 12, 4, 4
13238, forest, byg:seasonal_deciduous_forest_hills, CREATURE, minecraft:pig, 10, 4, 4
13239, forest, byg:seasonal_deciduous_forest_hills, CREATURE, minecraft:chicken, 10, 4, 4
13240, forest, byg:seasonal_deciduous_forest_hills, CREATURE, minecraft:cow, 10, 4, 4
13241, forest, byg:seasonal_deciduous_forest_hills, CREATURE, minecraft:wolf, 10, 4, 4
13242, forest, byg:seasonal_deciduous_forest_hills, CREATURE, exoticbirds:bluejay, 12, 2, 5
13243, forest, byg:seasonal_deciduous_forest_hills, CREATURE, exoticbirds:cardinal, 12, 2, 5
13244, forest, byg:seasonal_deciduous_forest_hills, CREATURE, exoticbirds:robin, 12, 2, 5
13245, forest, byg:seasonal_deciduous_forest_hills, CREATURE, exoticbirds:lyrebird, 10, 2, 5
13246, forest, byg:seasonal_deciduous_forest_hills, CREATURE, exoticbirds:hummingbird, 18, 2, 5
13247, forest, byg:seasonal_deciduous_forest_hills, CREATURE, exoticbirds:peafowl, 10, 2, 5
13248, forest, byg:seasonal_deciduous_forest_hills, CREATURE, exoticbirds:magpie, 12, 2, 5
13249, forest, byg:seasonal_deciduous_forest_hills, CREATURE, exoticbirds:cassowary, 10, 2, 5
13250, forest, byg:seasonal_deciduous_forest_hills, CREATURE, exoticbirds:kiwi, 10, 2, 5
13251, forest, byg:seasonal_deciduous_forest_hills, CREATURE, exoticbirds:pigeon, 12, 2, 5
13252, forest, byg:seasonal_deciduous_forest_hills, CREATURE, exoticbirds:woodpecker, 12, 2, 5
13253, forest, byg:seasonal_deciduous_forest_hills, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
13254, forest, byg:seasonal_deciduous_forest_hills, CREATURE, alexsmobs:raccoon, 10, 2, 4
13255, forest, byg:seasonal_deciduous_forest_hills, CREATURE, alexsmobs:crow, 10, 3, 5
13256, forest, byg:seasonal_deciduous_forest_hills, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
13257, forest, byg:seasonal_deciduous_forest_hills, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
13258, forest, byg:seasonal_deciduous_forest_hills, CREATURE, alexsmobs:raccoon, 10, 2, 4
13259, forest, byg:seasonal_deciduous_forest_hills, CREATURE, alexsmobs:crow, 10, 3, 5
13260, forest, byg:seasonal_deciduous_forest_hills, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
13261, forest, byg:seasonal_deciduous_forest_hills, AMBIENT, minecraft:bat, 10, 8, 8
13262, forest, byg:seasonal_deciduous_forest_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
13263, forest, byg:seasonal_deciduous_forest_hills, AMBIENT, alexsmobs:cockroach, 10, 5, 5
13264, forest, byg:seasonal_deciduous_forest_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
13265, forest, byg:seasonal_deciduous_forest_hills, AMBIENT, alexsmobs:cockroach, 10, 5, 5
13266, forest, byg:seasonal_deciduous_forest_hills, pvj_ambient, projectvibrantjourneys:fly, 15, 1, 3
13267, forest, byg:seasonal_deciduous_forest_hills, pvj_ambient, projectvibrantjourneys:snail, 30, 1, 3
13268, forest, byg:seasonal_deciduous_forest_hills, pvj_ambient, projectvibrantjourneys:slug, 25, 1, 3
13269, forest, byg:seasonal_deciduous_forest_hills, pvj_ambient, projectvibrantjourneys:small_spider, 10, 1, 1
13270, forest, byg:seasonal_deciduous_forest_hills, pvj_water_ambient, projectvibrantjourneys:clam, 10, 1, 3
13271, forest, byg:seasonal_deciduous_forest_hills, pvj_night_ambient, projectvibrantjourneys:firefly, 30, 1, 5
13272, forest, byg:seasonal_deciduous_forest_hills, pvj_night_ambient, projectvibrantjourneys:night_bat, 10, 1, 3
13273, forest, byg:seasonal_forest_hills, MONSTER, minecraft:spider, 80, 4, 4
13274, forest, byg:seasonal_forest_hills, MONSTER, minecraft:zombie, 80, 4, 4
13275, forest, byg:seasonal_forest_hills, MONSTER, minecraft:zombie_villager, 10, 1, 1
13276, forest, byg:seasonal_forest_hills, MONSTER, minecraft:skeleton, 80, 4, 4
13277, forest, byg:seasonal_forest_hills, MONSTER, minecraft:creeper, 80, 4, 4
13278, forest, byg:seasonal_forest_hills, MONSTER, minecraft:slime, 80, 4, 4
13279, forest, byg:seasonal_forest_hills, MONSTER, minecraft:enderman, 5, 1, 4
13280, forest, byg:seasonal_forest_hills, MONSTER, minecraft:witch, 5, 1, 1
13281, forest, byg:seasonal_forest_hills, MONSTER, mowziesmobs:grottol, 10, 1, 1
13282, forest, byg:seasonal_forest_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
13283, forest, byg:seasonal_forest_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
13284, forest, byg:seasonal_forest_hills, MONSTER, mowziesmobs:grottol, 10, 1, 1
13285, forest, byg:seasonal_forest_hills, CREATURE, minecraft:sheep, 12, 4, 4
13286, forest, byg:seasonal_forest_hills, CREATURE, minecraft:pig, 10, 4, 4
13287, forest, byg:seasonal_forest_hills, CREATURE, minecraft:chicken, 10, 4, 4
13288, forest, byg:seasonal_forest_hills, CREATURE, minecraft:cow, 10, 4, 4
13289, forest, byg:seasonal_forest_hills, CREATURE, minecraft:wolf, 10, 4, 4
13290, forest, byg:seasonal_forest_hills, CREATURE, exoticbirds:bluejay, 12, 2, 5
13291, forest, byg:seasonal_forest_hills, CREATURE, exoticbirds:cardinal, 12, 2, 5
13292, forest, byg:seasonal_forest_hills, CREATURE, exoticbirds:robin, 12, 2, 5
13293, forest, byg:seasonal_forest_hills, CREATURE, exoticbirds:magpie, 12, 2, 5
13294, forest, byg:seasonal_forest_hills, CREATURE, exoticbirds:owl, 10, 2, 5
13295, forest, byg:seasonal_forest_hills, CREATURE, exoticbirds:woodpecker, 12, 2, 5
13296, forest, byg:seasonal_forest_hills, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
13297, forest, byg:seasonal_forest_hills, CREATURE, alexsmobs:raccoon, 10, 2, 4
13298, forest, byg:seasonal_forest_hills, CREATURE, alexsmobs:crow, 10, 3, 5
13299, forest, byg:seasonal_forest_hills, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
13300, forest, byg:seasonal_forest_hills, CREATURE, alexsmobs:raccoon, 10, 2, 4
13301, forest, byg:seasonal_forest_hills, CREATURE, alexsmobs:crow, 10, 3, 5
13302, forest, byg:seasonal_forest_hills, AMBIENT, minecraft:bat, 10, 8, 8
13303, forest, byg:seasonal_forest_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
13304, forest, byg:seasonal_forest_hills, AMBIENT, alexsmobs:cockroach, 10, 5, 5
13305, forest, byg:seasonal_forest_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
13306, forest, byg:seasonal_forest_hills, AMBIENT, alexsmobs:cockroach, 10, 5, 5
13307, forest, byg:seasonal_forest_hills, pvj_ambient, projectvibrantjourneys:fly, 15, 1, 3
13308, forest, byg:seasonal_forest_hills, pvj_ambient, projectvibrantjourneys:snail, 30, 1, 3
13309, forest, byg:seasonal_forest_hills, pvj_ambient, projectvibrantjourneys:slug, 25, 1, 3
13310, forest, byg:seasonal_forest_hills, pvj_ambient, projectvibrantjourneys:small_spider, 10, 1, 1
13311, forest, byg:seasonal_forest_hills, pvj_water_ambient, projectvibrantjourneys:clam, 10, 1, 3
13312, forest, byg:seasonal_forest_hills, pvj_night_ambient, projectvibrantjourneys:firefly, 30, 1, 5
13313, forest, byg:seasonal_forest_hills, pvj_night_ambient, projectvibrantjourneys:night_bat, 10, 1, 3
13314, taiga, byg:seasonal_giant_taiga, MONSTER, minecraft:spider, 80, 4, 4
13315, taiga, byg:seasonal_giant_taiga, MONSTER, minecraft:zombie, 80, 4, 4
13316, taiga, byg:seasonal_giant_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
13317, taiga, byg:seasonal_giant_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
13318, taiga, byg:seasonal_giant_taiga, MONSTER, minecraft:creeper, 80, 4, 4
13319, taiga, byg:seasonal_giant_taiga, MONSTER, minecraft:slime, 80, 4, 4
13320, taiga, byg:seasonal_giant_taiga, MONSTER, minecraft:enderman, 5, 1, 4
13321, taiga, byg:seasonal_giant_taiga, MONSTER, minecraft:witch, 5, 1, 1
13322, taiga, byg:seasonal_giant_taiga, MONSTER, mowziesmobs:grottol, 10, 1, 1
13323, taiga, byg:seasonal_giant_taiga, MONSTER, alexsmobs:centipede_head, 10, 1, 1
13324, taiga, byg:seasonal_giant_taiga, MONSTER, alexsmobs:centipede_head, 10, 1, 1
13325, taiga, byg:seasonal_giant_taiga, MONSTER, mowziesmobs:grottol, 10, 1, 1
13326, taiga, byg:seasonal_giant_taiga, CREATURE, minecraft:sheep, 12, 4, 4
13327, taiga, byg:seasonal_giant_taiga, CREATURE, minecraft:pig, 10, 4, 4
13328, taiga, byg:seasonal_giant_taiga, CREATURE, minecraft:chicken, 10, 4, 4
13329, taiga, byg:seasonal_giant_taiga, CREATURE, minecraft:cow, 10, 4, 4
13330, taiga, byg:seasonal_giant_taiga, CREATURE, minecraft:wolf, 10, 4, 4
13331, taiga, byg:seasonal_giant_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
13332, taiga, byg:seasonal_giant_taiga, CREATURE, minecraft:fox, 10, 2, 4
13333, taiga, byg:seasonal_giant_taiga, CREATURE, exoticbirds:robin, 12, 2, 5
13334, taiga, byg:seasonal_giant_taiga, CREATURE, exoticbirds:owl, 10, 2, 5
13335, taiga, byg:seasonal_giant_taiga, CREATURE, exoticbirds:woodpecker, 12, 2, 5
13336, taiga, byg:seasonal_giant_taiga, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
13337, taiga, byg:seasonal_giant_taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
13338, taiga, byg:seasonal_giant_taiga, CREATURE, alexsmobs:crow, 10, 3, 5
13339, taiga, byg:seasonal_giant_taiga, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
13340, taiga, byg:seasonal_giant_taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
13341, taiga, byg:seasonal_giant_taiga, CREATURE, alexsmobs:crow, 10, 3, 5
13342, taiga, byg:seasonal_giant_taiga, AMBIENT, minecraft:bat, 10, 8, 8
13343, taiga, byg:seasonal_giant_taiga, AMBIENT, alexsmobs:fly, 10, 2, 3
13344, taiga, byg:seasonal_giant_taiga, AMBIENT, alexsmobs:cockroach, 10, 5, 5
13345, taiga, byg:seasonal_giant_taiga, AMBIENT, alexsmobs:fly, 10, 2, 3
13346, taiga, byg:seasonal_giant_taiga, AMBIENT, alexsmobs:cockroach, 10, 5, 5
13347, taiga, byg:seasonal_giant_taiga, pvj_ambient, projectvibrantjourneys:fly, 15, 1, 3
13348, taiga, byg:seasonal_giant_taiga, pvj_ambient, projectvibrantjourneys:snail, 30, 1, 3
13349, taiga, byg:seasonal_giant_taiga, pvj_ambient, projectvibrantjourneys:slug, 25, 1, 3
13350, taiga, byg:seasonal_giant_taiga, pvj_ambient, projectvibrantjourneys:small_spider, 10, 1, 1
13351, taiga, byg:seasonal_giant_taiga, pvj_water_ambient, projectvibrantjourneys:clam, 10, 1, 3
13352, taiga, byg:seasonal_giant_taiga, pvj_night_ambient, projectvibrantjourneys:firefly, 30, 1, 5
13353, taiga, byg:seasonal_giant_taiga, pvj_night_ambient, projectvibrantjourneys:night_bat, 10, 1, 3
13354, taiga, byg:seasonal_taiga_hills, MONSTER, minecraft:spider, 80, 4, 4
13355, taiga, byg:seasonal_taiga_hills, MONSTER, minecraft:zombie, 80, 4, 4
13356, taiga, byg:seasonal_taiga_hills, MONSTER, minecraft:zombie_villager, 10, 1, 1
13357, taiga, byg:seasonal_taiga_hills, MONSTER, minecraft:skeleton, 80, 4, 4
13358, taiga, byg:seasonal_taiga_hills, MONSTER, minecraft:creeper, 80, 4, 4
13359, taiga, byg:seasonal_taiga_hills, MONSTER, minecraft:slime, 80, 4, 4
13360, taiga, byg:seasonal_taiga_hills, MONSTER, minecraft:enderman, 5, 1, 4
13361, taiga, byg:seasonal_taiga_hills, MONSTER, minecraft:witch, 5, 1, 1
13362, taiga, byg:seasonal_taiga_hills, MONSTER, mowziesmobs:grottol, 10, 1, 1
13363, taiga, byg:seasonal_taiga_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
13364, taiga, byg:seasonal_taiga_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
13365, taiga, byg:seasonal_taiga_hills, MONSTER, mowziesmobs:grottol, 10, 1, 1
13366, taiga, byg:seasonal_taiga_hills, CREATURE, minecraft:sheep, 12, 4, 4
13367, taiga, byg:seasonal_taiga_hills, CREATURE, minecraft:pig, 10, 4, 4
13368, taiga, byg:seasonal_taiga_hills, CREATURE, minecraft:chicken, 10, 4, 4
13369, taiga, byg:seasonal_taiga_hills, CREATURE, minecraft:cow, 10, 4, 4
13370, taiga, byg:seasonal_taiga_hills, CREATURE, minecraft:wolf, 10, 4, 4
13371, taiga, byg:seasonal_taiga_hills, CREATURE, minecraft:rabbit, 10, 2, 3
13372, taiga, byg:seasonal_taiga_hills, CREATURE, minecraft:fox, 10, 2, 4
13373, taiga, byg:seasonal_taiga_hills, CREATURE, exoticbirds:robin, 12, 2, 5
13374, taiga, byg:seasonal_taiga_hills, CREATURE, exoticbirds:owl, 10, 2, 5
13375, taiga, byg:seasonal_taiga_hills, CREATURE, exoticbirds:woodpecker, 12, 2, 5
13376, taiga, byg:seasonal_taiga_hills, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
13377, taiga, byg:seasonal_taiga_hills, CREATURE, alexsmobs:raccoon, 10, 2, 4
13378, taiga, byg:seasonal_taiga_hills, CREATURE, alexsmobs:crow, 10, 3, 5
13379, taiga, byg:seasonal_taiga_hills, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
13380, taiga, byg:seasonal_taiga_hills, CREATURE, alexsmobs:raccoon, 10, 2, 4
13381, taiga, byg:seasonal_taiga_hills, CREATURE, alexsmobs:crow, 10, 3, 5
13382, taiga, byg:seasonal_taiga_hills, AMBIENT, minecraft:bat, 10, 8, 8
13383, taiga, byg:seasonal_taiga_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
13384, taiga, byg:seasonal_taiga_hills, AMBIENT, alexsmobs:cockroach, 10, 5, 5
13385, taiga, byg:seasonal_taiga_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
13386, taiga, byg:seasonal_taiga_hills, AMBIENT, alexsmobs:cockroach, 10, 5, 5
13387, taiga, byg:seasonal_taiga_hills, pvj_ambient, projectvibrantjourneys:fly, 15, 1, 3
13388, taiga, byg:seasonal_taiga_hills, pvj_ambient, projectvibrantjourneys:snail, 30, 1, 3
13389, taiga, byg:seasonal_taiga_hills, pvj_ambient, projectvibrantjourneys:slug, 25, 1, 3
13390, taiga, byg:seasonal_taiga_hills, pvj_ambient, projectvibrantjourneys:small_spider, 10, 1, 1
13391, taiga, byg:seasonal_taiga_hills, pvj_water_ambient, projectvibrantjourneys:clam, 10, 1, 3
13392, taiga, byg:seasonal_taiga_hills, pvj_night_ambient, projectvibrantjourneys:firefly, 30, 1, 5
13393, taiga, byg:seasonal_taiga_hills, pvj_night_ambient, projectvibrantjourneys:night_bat, 10, 1, 3
13394, taiga, byg:snowy_blue_giant_taiga, MONSTER, minecraft:spider, 80, 4, 4
13395, taiga, byg:snowy_blue_giant_taiga, MONSTER, minecraft:zombie, 80, 4, 4
13396, taiga, byg:snowy_blue_giant_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
13397, taiga, byg:snowy_blue_giant_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
13398, taiga, byg:snowy_blue_giant_taiga, MONSTER, minecraft:creeper, 80, 4, 4
13399, taiga, byg:snowy_blue_giant_taiga, MONSTER, minecraft:slime, 80, 4, 4
13400, taiga, byg:snowy_blue_giant_taiga, MONSTER, minecraft:enderman, 5, 1, 4
13401, taiga, byg:snowy_blue_giant_taiga, MONSTER, minecraft:witch, 5, 1, 1
13402, taiga, byg:snowy_blue_giant_taiga, MONSTER, minecraft:stray, 80, 4, 4
13403, taiga, byg:snowy_blue_giant_taiga, MONSTER, mowziesmobs:grottol, 10, 1, 1
13404, taiga, byg:snowy_blue_giant_taiga, MONSTER, alexsmobs:centipede_head, 10, 1, 1
13405, taiga, byg:snowy_blue_giant_taiga, MONSTER, alexsmobs:centipede_head, 10, 1, 1
13406, taiga, byg:snowy_blue_giant_taiga, MONSTER, mowziesmobs:grottol, 10, 1, 1
13407, taiga, byg:snowy_blue_giant_taiga, CREATURE, minecraft:sheep, 12, 4, 4
13408, taiga, byg:snowy_blue_giant_taiga, CREATURE, minecraft:pig, 10, 4, 4
13409, taiga, byg:snowy_blue_giant_taiga, CREATURE, minecraft:chicken, 10, 4, 4
13410, taiga, byg:snowy_blue_giant_taiga, CREATURE, minecraft:cow, 10, 4, 4
13411, taiga, byg:snowy_blue_giant_taiga, CREATURE, minecraft:wolf, 10, 4, 4
13412, taiga, byg:snowy_blue_giant_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
13413, taiga, byg:snowy_blue_giant_taiga, CREATURE, minecraft:fox, 10, 2, 4
